nohup: ignoring input
2024-12-30 00:31:08.597449: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-12-30 00:31:08.765497: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2024-12-30 00:31:08.765559: I tensorflow/compiler/xla/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
2024-12-30 00:31:09.432784: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2024-12-30 00:31:09.432911: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2024-12-30 00:31:09.432928: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
sp------------------------------------------------
name:3pro,index:0
name:4pro,index:1
name:Dji,index:2
name:dao,index:3
name:ha,index:4
Class: 3pro, Images in 'a': 6400, Images in 'b': 6400
Class: 4pro, Images in 'a': 8000, Images in 'b': 7840
Class: Dji, Images in 'a': 6400, Images in 'b': 6400
Class: dao, Images in 'a': 1600, Images in 'b': 640
Class: ha, Images in 'a': 1600, Images in 'b': 1600
Train: [1][10/1430]	BT 0.112 (0.663)	DT 0.000 (0.173)	loss 9.811 (9.811)
Train: [38][740/1430]	BT 0.109 (0.113)	DT 0.000 (0.002)	loss 9.248 (9.161)
Train: [38][750/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.000 (9.159)
Train: [38][760/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.695 (9.160)
Train: [38][770/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.607 (9.163)
Train: [38][780/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.125 (9.163)
Train: [38][790/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.669 (9.160)
Train: [38][800/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.917 (9.158)
Train: [38][810/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.499 (9.158)
Train: [38][820/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.929 (9.159)
Train: [38][830/1430]	BT 0.117 (0.113)	DT 0.000 (0.002)	loss 9.841 (9.158)
Train: [38][840/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.331 (9.156)
Train: [38][850/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.417 (9.158)
Train: [38][860/1430]	BT 0.112 (0.113)	DT 0.000 (0.002)	loss 8.107 (9.160)
Train: [38][870/1430]	BT 0.113 (0.113)	DT 0.000 (0.002)	loss 9.145 (9.161)
Train: [38][880/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.187 (9.162)
Train: [38][890/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.343 (9.164)
Train: [38][900/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.499 (9.162)
Train: [38][910/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.027 (9.160)
Train: [38][920/1430]	BT 0.112 (0.113)	DT 0.000 (0.002)	loss 9.858 (9.162)
Train: [38][930/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.554 (9.161)
Train: [38][940/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.451 (9.163)
Train: [38][950/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.033 (9.162)
Train: [38][960/1430]	BT 0.109 (0.113)	DT 0.000 (0.002)	loss 9.674 (9.165)
Train: [38][970/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.803 (9.164)
Train: [38][980/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.818 (9.165)
Train: [38][990/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.864 (9.164)
Train: [38][1000/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.539 (9.165)
Train: [38][1010/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.286 (9.162)
Train: [38][1020/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.228 (9.161)
Train: [38][1030/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.798 (9.158)
Train: [38][1040/1430]	BT 0.109 (0.113)	DT 0.000 (0.002)	loss 9.621 (9.160)
Train: [38][1050/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.823 (9.161)
Train: [38][1060/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.699 (9.162)
Train: [38][1070/1430]	BT 0.109 (0.113)	DT 0.000 (0.001)	loss 8.525 (9.162)
Train: [38][1080/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.348 (9.160)
Train: [38][1090/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.511 (9.159)
Train: [38][1100/1430]	BT 0.118 (0.113)	DT 0.000 (0.001)	loss 8.061 (9.157)
Train: [38][1110/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.935 (9.161)
Train: [38][1120/1430]	BT 0.115 (0.113)	DT 0.000 (0.001)	loss 9.643 (9.160)
Train: [38][1130/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.986 (9.159)
Train: [38][1140/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.540 (9.156)
Train: [38][1150/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.119 (9.155)
Train: [38][1160/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.317 (9.152)
Train: [38][1170/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.732 (9.152)
Train: [38][1180/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.960 (9.151)
Train: [38][1190/1430]	BT 0.130 (0.113)	DT 0.000 (0.001)	loss 8.372 (9.150)
Train: [38][1200/1430]	BT 0.117 (0.113)	DT 0.000 (0.001)	loss 9.072 (9.151)
Train: [38][1210/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.802 (9.151)
Train: [38][1220/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.696 (9.152)
Train: [38][1230/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.394 (9.152)
Train: [38][1240/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.776 (9.150)
Train: [38][1250/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.756 (9.151)
Train: [38][1260/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.268 (9.149)
Train: [38][1270/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.129 (9.149)
Train: [38][1280/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.700 (9.147)
Train: [38][1290/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.622 (9.149)
Train: [38][1300/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.305 (9.149)
Train: [38][1310/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.723 (9.149)
Train: [38][1320/1430]	BT 0.112 (0.112)	DT 0.000 (0.001)	loss 8.644 (9.147)
Train: [38][1330/1430]	BT 0.110 (0.112)	DT 0.000 (0.001)	loss 10.029 (9.146)
Train: [38][1340/1430]	BT 0.111 (0.112)	DT 0.000 (0.001)	loss 9.233 (9.145)
Train: [38][1350/1430]	BT 0.111 (0.112)	DT 0.000 (0.001)	loss 10.011 (9.144)
Train: [38][1360/1430]	BT 0.110 (0.112)	DT 0.000 (0.001)	loss 9.592 (9.145)
Train: [38][1370/1430]	BT 0.111 (0.112)	DT 0.000 (0.001)	loss 9.868 (9.144)
Train: [38][1380/1430]	BT 0.110 (0.112)	DT 0.000 (0.001)	loss 9.608 (9.145)
Train: [38][1390/1430]	BT 0.108 (0.112)	DT 0.000 (0.001)	loss 8.685 (9.145)
Train: [38][1400/1430]	BT 0.112 (0.112)	DT 0.000 (0.001)	loss 9.000 (9.147)
Train: [38][1410/1430]	BT 0.113 (0.112)	DT 0.000 (0.001)	loss 10.070 (9.147)
Train: [38][1420/1430]	BT 0.111 (0.112)	DT 0.000 (0.001)	loss 9.702 (9.147)
Train: [38][1430/1430]	BT 0.111 (0.112)	DT 0.000 (0.001)	loss 8.722 (9.147)
epoch 38, total time 160.89
==> Saving...
Train: [39][10/1430]	BT 0.110 (0.249)	DT 0.000 (0.144)	loss 8.962 (9.227)
Train: [39][20/1430]	BT 0.113 (0.181)	DT 0.000 (0.072)	loss 8.203 (9.071)
Train: [39][30/1430]	BT 0.119 (0.158)	DT 0.000 (0.048)	loss 9.115 (9.103)
Train: [39][40/1430]	BT 0.111 (0.147)	DT 0.000 (0.036)	loss 9.753 (9.129)
Train: [39][50/1430]	BT 0.109 (0.140)	DT 0.000 (0.029)	loss 8.887 (9.092)
Train: [39][60/1430]	BT 0.112 (0.135)	DT 0.000 (0.024)	loss 9.687 (9.101)
Train: [39][70/1430]	BT 0.111 (0.132)	DT 0.000 (0.021)	loss 9.090 (9.079)
Train: [39][80/1430]	BT 0.119 (0.130)	DT 0.000 (0.018)	loss 8.612 (9.059)
Train: [39][90/1430]	BT 0.110 (0.128)	DT 0.000 (0.016)	loss 9.705 (9.077)
Train: [39][100/1430]	BT 0.111 (0.126)	DT 0.000 (0.015)	loss 10.058 (9.052)
Train: [39][110/1430]	BT 0.121 (0.125)	DT 0.000 (0.013)	loss 9.770 (9.082)
Train: [39][120/1430]	BT 0.109 (0.124)	DT 0.000 (0.012)	loss 9.200 (9.075)
Train: [39][130/1430]	BT 0.116 (0.123)	DT 0.000 (0.011)	loss 8.674 (9.092)
Train: [39][140/1430]	BT 0.120 (0.122)	DT 0.000 (0.010)	loss 8.776 (9.080)
Train: [39][150/1430]	BT 0.110 (0.121)	DT 0.000 (0.010)	loss 9.444 (9.074)
Train: [39][160/1430]	BT 0.111 (0.121)	DT 0.000 (0.009)	loss 9.107 (9.077)
Train: [39][170/1430]	BT 0.110 (0.120)	DT 0.000 (0.009)	loss 9.116 (9.087)
Train: [39][180/1430]	BT 0.111 (0.120)	DT 0.000 (0.008)	loss 8.405 (9.078)
Train: [39][190/1430]	BT 0.113 (0.119)	DT 0.000 (0.008)	loss 8.828 (9.079)
Train: [39][200/1430]	BT 0.111 (0.119)	DT 0.000 (0.007)	loss 9.590 (9.091)
Train: [39][210/1430]	BT 0.111 (0.119)	DT 0.000 (0.007)	loss 8.843 (9.095)
Train: [39][220/1430]	BT 0.111 (0.118)	DT 0.000 (0.007)	loss 8.738 (9.090)
Train: [39][230/1430]	BT 0.111 (0.118)	DT 0.000 (0.006)	loss 8.973 (9.089)
Train: [39][240/1430]	BT 0.116 (0.118)	DT 0.000 (0.006)	loss 8.726 (9.096)
Train: [39][250/1430]	BT 0.112 (0.117)	DT 0.000 (0.006)	loss 9.868 (9.103)
Train: [39][260/1430]	BT 0.111 (0.117)	DT 0.000 (0.006)	loss 9.060 (9.110)
Train: [39][270/1430]	BT 0.118 (0.117)	DT 0.000 (0.005)	loss 9.897 (9.113)
Train: [39][280/1430]	BT 0.110 (0.117)	DT 0.000 (0.005)	loss 9.003 (9.115)
Train: [39][290/1430]	BT 0.110 (0.117)	DT 0.000 (0.005)	loss 8.743 (9.118)
Train: [39][300/1430]	BT 0.116 (0.117)	DT 0.000 (0.005)	loss 8.783 (9.117)
Train: [39][310/1430]	BT 0.110 (0.116)	DT 0.000 (0.005)	loss 9.449 (9.116)
Train: [39][320/1430]	BT 0.107 (0.116)	DT 0.000 (0.005)	loss 9.501 (9.115)
Train: [39][330/1430]	BT 0.111 (0.116)	DT 0.000 (0.005)	loss 8.936 (9.114)
Train: [39][340/1430]	BT 0.112 (0.116)	DT 0.000 (0.004)	loss 9.276 (9.113)
Train: [39][350/1430]	BT 0.113 (0.116)	DT 0.000 (0.004)	loss 8.519 (9.105)
Train: [39][360/1430]	BT 0.109 (0.116)	DT 0.000 (0.004)	loss 9.721 (9.105)
Train: [39][370/1430]	BT 0.109 (0.116)	DT 0.000 (0.004)	loss 8.629 (9.099)
Train: [39][380/1430]	BT 0.112 (0.115)	DT 0.000 (0.004)	loss 9.352 (9.099)
Train: [39][390/1430]	BT 0.117 (0.115)	DT 0.000 (0.004)	loss 8.664 (9.103)
Train: [39][400/1430]	BT 0.112 (0.115)	DT 0.000 (0.004)	loss 9.831 (9.102)
Train: [39][410/1430]	BT 0.110 (0.115)	DT 0.000 (0.004)	loss 8.971 (9.107)
Train: [39][420/1430]	BT 0.111 (0.115)	DT 0.000 (0.004)	loss 8.886 (9.116)
Train: [39][430/1430]	BT 0.112 (0.115)	DT 0.000 (0.003)	loss 9.522 (9.118)
Train: [39][440/1430]	BT 0.110 (0.115)	DT 0.000 (0.003)	loss 9.083 (9.119)
Train: [39][450/1430]	BT 0.111 (0.115)	DT 0.000 (0.003)	loss 8.900 (9.120)
Train: [39][460/1430]	BT 0.117 (0.115)	DT 0.000 (0.003)	loss 9.833 (9.123)
Train: [39][470/1430]	BT 0.110 (0.115)	DT 0.000 (0.003)	loss 9.784 (9.120)
Train: [39][480/1430]	BT 0.111 (0.115)	DT 0.000 (0.003)	loss 9.032 (9.119)
Train: [39][490/1430]	BT 0.110 (0.115)	DT 0.000 (0.003)	loss 8.780 (9.120)
Train: [39][500/1430]	BT 0.110 (0.115)	DT 0.000 (0.003)	loss 8.862 (9.125)
Train: [39][510/1430]	BT 0.112 (0.114)	DT 0.000 (0.003)	loss 9.470 (9.126)
Train: [39][520/1430]	BT 0.109 (0.114)	DT 0.000 (0.003)	loss 9.895 (9.127)
Train: [39][530/1430]	BT 0.110 (0.114)	DT 0.000 (0.003)	loss 9.731 (9.132)
Train: [39][540/1430]	BT 0.111 (0.114)	DT 0.000 (0.003)	loss 9.087 (9.130)
Train: [39][550/1430]	BT 0.118 (0.114)	DT 0.000 (0.003)	loss 9.074 (9.128)
Train: [39][560/1430]	BT 0.106 (0.114)	DT 0.000 (0.003)	loss 8.707 (9.128)
Train: [39][570/1430]	BT 0.118 (0.114)	DT 0.000 (0.003)	loss 9.169 (9.128)
Train: [39][580/1430]	BT 0.112 (0.114)	DT 0.000 (0.003)	loss 9.705 (9.131)
Train: [39][590/1430]	BT 0.113 (0.114)	DT 0.000 (0.003)	loss 8.775 (9.130)
Train: [39][600/1430]	BT 0.110 (0.114)	DT 0.000 (0.003)	loss 9.570 (9.127)
Train: [39][610/1430]	BT 0.111 (0.114)	DT 0.000 (0.003)	loss 9.422 (9.124)
Train: [39][620/1430]	BT 0.117 (0.114)	DT 0.000 (0.002)	loss 9.838 (9.126)
Train: [39][630/1430]	BT 0.116 (0.114)	DT 0.000 (0.002)	loss 9.155 (9.126)
Train: [39][640/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 8.971 (9.131)
Train: [39][650/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 9.415 (9.129)
Train: [39][660/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 8.785 (9.129)
Train: [39][670/1430]	BT 0.112 (0.114)	DT 0.000 (0.002)	loss 9.614 (9.129)
Train: [39][680/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 9.066 (9.129)
Train: [39][690/1430]	BT 0.109 (0.114)	DT 0.000 (0.002)	loss 9.527 (9.131)
Train: [39][700/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 9.699 (9.131)
Train: [39][710/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 9.299 (9.131)
Train: [39][720/1430]	BT 0.109 (0.114)	DT 0.000 (0.002)	loss 8.979 (9.129)
Train: [39][730/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 8.418 (9.126)
Train: [39][740/1430]	BT 0.112 (0.114)	DT 0.000 (0.002)	loss 8.648 (9.122)
Train: [39][750/1430]	BT 0.120 (0.114)	DT 0.000 (0.002)	loss 9.220 (9.123)
Train: [39][760/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 8.096 (9.122)
Train: [39][770/1430]	BT 0.111 (0.114)	DT 0.000 (0.002)	loss 9.491 (9.123)
Train: [39][780/1430]	BT 0.112 (0.114)	DT 0.000 (0.002)	loss 9.450 (9.123)
Train: [39][790/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 8.684 (9.120)
Train: [39][800/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 8.596 (9.117)
Train: [39][810/1430]	BT 0.110 (0.114)	DT 0.000 (0.002)	loss 9.407 (9.114)
Train: [39][820/1430]	BT 0.112 (0.114)	DT 0.000 (0.002)	loss 8.873 (9.114)
Train: [39][830/1430]	BT 0.113 (0.114)	DT 0.000 (0.002)	loss 9.635 (9.115)
Train: [39][840/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.908 (9.113)
Train: [39][850/1430]	BT 0.116 (0.113)	DT 0.000 (0.002)	loss 10.019 (9.115)
Train: [39][860/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.937 (9.116)
Train: [39][870/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.086 (9.116)
Train: [39][880/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.649 (9.114)
Train: [39][890/1430]	BT 0.117 (0.113)	DT 0.000 (0.002)	loss 8.827 (9.114)
Train: [39][900/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.129 (9.116)
Train: [39][910/1430]	BT 0.118 (0.113)	DT 0.000 (0.002)	loss 8.789 (9.115)
Train: [39][920/1430]	BT 0.117 (0.113)	DT 0.000 (0.002)	loss 8.045 (9.116)
Train: [39][930/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.891 (9.115)
Train: [39][940/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.059 (9.111)
Train: [39][950/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 8.463 (9.112)
Train: [39][960/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.417 (9.111)
Train: [39][970/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.411 (9.113)
Train: [39][980/1430]	BT 0.112 (0.113)	DT 0.000 (0.002)	loss 8.568 (9.109)
Train: [39][990/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.735 (9.111)
Train: [39][1000/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.733 (9.109)
Train: [39][1010/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 8.321 (9.107)
Train: [39][1020/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.629 (9.107)
Train: [39][1030/1430]	BT 0.109 (0.113)	DT 0.000 (0.002)	loss 9.829 (9.106)
Train: [39][1040/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.236 (9.105)
Train: [39][1050/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.468 (9.107)
Train: [39][1060/1430]	BT 0.111 (0.113)	DT 0.000 (0.002)	loss 9.461 (9.108)
Train: [39][1070/1430]	BT 0.110 (0.113)	DT 0.000 (0.002)	loss 9.853 (9.112)
Train: [39][1080/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.202 (9.110)
Train: [39][1090/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.925 (9.110)
Train: [39][1100/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.938 (9.111)
Train: [39][1110/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.581 (9.112)
Train: [39][1120/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.635 (9.114)
Train: [39][1130/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.499 (9.110)
Train: [39][1140/1430]	BT 0.112 (0.113)	DT 0.000 (0.001)	loss 9.510 (9.113)
Train: [39][1150/1430]	BT 0.113 (0.113)	DT 0.000 (0.001)	loss 8.191 (9.113)
Train: [39][1160/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.444 (9.111)
Train: [39][1170/1430]	BT 0.118 (0.113)	DT 0.000 (0.001)	loss 9.374 (9.112)
Train: [39][1180/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.990 (9.110)
Train: [39][1190/1430]	BT 0.109 (0.113)	DT 0.000 (0.001)	loss 8.848 (9.110)
Train: [39][1200/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.793 (9.108)
Train: [39][1210/1430]	BT 0.106 (0.113)	DT 0.000 (0.001)	loss 9.281 (9.109)
Train: [39][1220/1430]	BT 0.117 (0.113)	DT 0.000 (0.001)	loss 9.758 (9.108)
Train: [39][1230/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.996 (9.107)
Train: [39][1240/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.119 (9.107)
Train: [39][1250/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.656 (9.106)
Train: [39][1260/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.212 (9.105)
Train: [39][1270/1430]	BT 0.120 (0.113)	DT 0.000 (0.001)	loss 9.388 (9.104)
Train: [39][1280/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.061 (9.105)
Train: [39][1290/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.328 (9.106)
Train: [39][1300/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.615 (9.106)
Train: [39][1310/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 8.887 (9.106)
Train: [39][1320/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.317 (9.105)
Train: [39][1330/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.380 (9.104)
Train: [39][1340/1430]	BT 0.118 (0.113)	DT 0.000 (0.001)	loss 8.369 (9.103)
Train: [39][1350/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 9.186 (9.101)
Train: [39][1360/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.657 (9.101)
Train: [39][1370/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.734 (9.101)
Train: [39][1380/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.668 (9.101)
Train: [39][1390/1430]	BT 0.111 (0.113)	DT 0.000 (0.001)	loss 9.871 (9.102)
Train: [39][1400/1430]	BT 0.110 (0.113)	DT 0.000 (0.001)	loss 8.563 (9.100)
Train: [39][1410/1430]	BT 0.112 (0.113)	DT 0.000 (0.001)	loss 8.864 (9.099)
Train: [39][1420/1430]	BT 0.113 (0.113)	DT 0.000 (0.001)	loss 9.841 (9.099)
Train: [39][1430/1430]	BT 0.113 (0.113)	DT 0.000 (0.001)	loss 8.926 (9.099)
epoch 39, total time 161.17
Train: [40][10/1430]	BT 0.112 (0.288)	DT 0.000 (0.177)	loss 9.349 (9.339)
Train: [40][20/1430]	BT 0.112 (0.200)	DT 0.000 (0.089)	loss 9.470 (9.282)
Train: [40][30/1430]	BT 0.113 (0.171)	DT 0.000 (0.059)	loss 9.386 (9.219)
Train: [40][40/1430]	BT 0.112 (0.156)	DT 0.000 (0.044)	loss 9.926 (9.229)
Train: [40][50/1430]	BT 0.111 (0.147)	DT 0.000 (0.036)	loss 9.694 (9.205)
Train: [40][60/1430]	BT 0.111 (0.141)	DT 0.000 (0.030)	loss 8.936 (9.176)
Train: [40][70/1430]	BT 0.118 (0.137)	DT 0.000 (0.025)	loss 8.099 (9.147)
Train: [40][80/1430]	BT 0.110 (0.134)	DT 0.000 (0.022)	loss 9.371 (9.119)
Train: [40][90/1430]	BT 0.110 (0.132)	DT 0.000 (0.020)	loss 8.236 (9.084)
Train: [40][100/1430]	BT 0.110 (0.130)	DT 0.000 (0.018)	loss 8.945 (9.085)
Train: [40][110/1430]	BT 0.112 (0.128)	DT 0.000 (0.016)	loss 9.689 (9.065)
Train: [40][120/1430]	BT 0.112 (0.127)	DT 0.000 (0.015)	loss 9.322 (9.064)
Train: [40][130/1430]	BT 0.110 (0.125)	DT 0.000 (0.014)	loss 8.872 (9.072)
Train: [40][140/1430]	BT 0.118 (0.125)	DT 0.000 (0.013)	loss 8.886 (9.059)
Train: [40][150/1430]	BT 0.112 (0.124)	DT 0.000 (0.012)	loss 8.648 (9.038)
Train: [40][160/1430]	BT 0.118 (0.123)	DT 0.000 (0.011)	loss 8.800 (9.032)
Train: [40][170/1430]	BT 0.110 (0.122)	DT 0.000 (0.011)	loss 9.093 (9.040)
Train: [40][180/1430]	BT 0.110 (0.122)	DT 0.000 (0.010)	loss 9.448 (9.044)
Train: [40][190/1430]	BT 0.110 (0.121)	DT 0.000 (0.009)	loss 8.954 (9.056)
Train: [40][200/1430]	BT 0.113 (0.121)	DT 0.000 (0.009)	loss 9.551 (9.062)
Train: [40][210/1430]	BT 0.110 (0.120)	DT 0.000 (0.009)	loss 8.109 (9.050)
Train: [40][220/1430]	BT 0.111 (0.120)	DT 0.000 (0.008)	loss 8.864 (9.050)
Train: [40][230/1430]	BT 0.113 (0.120)	DT 0.000 (0.008)	loss 9.180 (9.049)
Train: [40][240/1430]	BT 0.111 (0.119)	DT 0.000 (0.008)	loss 9.252 (9.035)
Train: [40][250/1430]	BT 0.110 (0.119)	DT 0.000 (0.007)	loss 8.905 (9.037)
Train: [40][260/1430]	BT 0.117 (0.119)	DT 0.000 (0.007)	loss 8.694 (9.040)
Train: [40][270/1430]	BT 0.110 (0.118)	DT 0.000 (0.007)	loss 8.792 (9.029)
Train: [40][280/1430]	BT 0.113 (0.118)	DT 0.000 (0.006)	loss 9.065 (9.026)
Train: [40][290/1430]	BT 0.109 (0.118)	DT 0.000 (0.006)	loss 8.651 (9.034)
Train: [40][300/1430]	BT 0.110 (0.118)	DT 0.000 (0.006)	loss 9.708 (9.031)
Train: [40][310/1430]	BT 0.112 (0.118)	DT 0.000 (0.006)	loss 9.424 (9.026)
Train: [40][320/1430]	BT 0.110 (0.117)	DT 0.000 (0.006)	loss 8.728 (9.025)
Train: [40][330/1430]	BT 0.110 (0.117)	DT 0.000 (0.006)	loss 8.382 (9.025)
Train: [40][340/1430]	BT 0.109 (0.117)	DT 0.000 (0.005)	loss 9.776 (9.025)
Train: [40][350/1430]	BT 0.116 (0.117)	DT 0.000 (0.005)	loss 8.703 (9.022)
Train: [40][360/1430]	BT 0.110 (0.117)	DT 0.000 (0.005)	loss 9.176 (9.023)
Train: [40][370/1430]	BT 0.117 (0.117)	DT 0.000 (0.005)	loss 8.523 (9.021)
Train: [40][380/1430]	BT 0.115 (0.117)	DT 0.000 (0.005)	loss 8.612 (9.023)
Train: [40][390/1430]	BT 0.111 (0.116)	DT 0.000 (0.005)	loss 9.272 (9.030)
Train: [40][400/1430]	BT 0.109 (0.116)	DT 0.000 (0.005)	loss 8.343 (9.023)
